"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00016286",3.0666202912718,5.2713983609223,1.39383866715286,3.78192863001139,0.000155617983652747,0.00211952343496977
"WBGene00019151",4.23030619672989,5.72524171467141,1.33093816296591,4.30165869007248,1.69524299080999e-05,0.000339256603436944
"WBGene00019255",3.23862418466251,4.31588899880188,1.38057256842252,3.12615873842353,0.00177105925243242,0.0150252152963187
"WBGene00004112",14.6469132526995,2.21249367801537,0.476546976943102,4.6427609135364,3.43784087371757e-06,9.30642068885203e-05
"WBGene00019205",3.72558008911368,2.92693842880917,1.0532336195465,2.77900208889024,0.0054526174462809,0.0351949887570108
"WBGene00003754",1.81872708092284,4.51323454887161,1.56696364352874,2.88024203210483,0.00397369991304474,0.0274914297271515
"WBGene00006416",3.60840767544066,3.51162514966148,1.21810158212391,2.88286724292609,0.00394073483814294,0.0274547012284533
"WBGene00015306",1.82301850232262,4.51547054659704,1.58794654296478,2.84359103056858,0.00446082647232555,0.03009558625176
"WBGene00015280",11.1673786017721,2.44928879559572,0.567221636998797,4.31804542674897,1.57417035949308e-05,0.000318940603271206
"WBGene00015929",4.38784671261853,5.78120609638903,1.31873537761726,4.38390157306215,1.1657245871009e-05,0.000251988683613583
"WBGene00015937",4.04303409021986,5.66039179610243,1.34029862954454,4.22323180172612,2.4082390700338e-05,0.00044634521854831
"WBGene00015931",2.18456210207615,4.77727370413079,1.4817237169816,3.22413257571561,0.00126354887700396,0.0113715713747482
"WBGene00021543",4.11934365652753,3.72552210513696,1.18324146724164,3.14857297371588,0.00164069753448715,0.0141586120568706
"WBGene00022621",2.36940796923058,4.89389898804026,1.4452607854995,3.38617018958891,0.000708754137139206,0.00730475827914089
"WBGene00006052",4.40171674237354,5.78393137690775,1.31679199078168,4.39244118843272,1.12084955697695e-05,0.000245383305695222
"WBGene00016399",6.71794448287249,6.39958724153439,1.27222193683619,5.03024437500984,4.89855081722201e-07,1.85846895719248e-05
"WBGene00016398",4.38641623881861,5.78094654436443,1.32330578112463,4.36856441407775,1.25065930850064e-05,0.000262356955905408
"WBGene00018347",2.17355301992099,4.77259045008684,1.48028704468057,3.22409796615947,0.00126370160127107,0.0113715713747482
"WBGene00018349",3.5515074320994,3.5078476073003,1.21381977094307,2.88992459282064,0.00385334246149199,0.0272086856595421
"WBGene00016845",2.34882027872018,4.88573530797086,1.46101572200293,3.34406757873415,0.000825596239333095,0.00818569888360048
"WBGene00016382",2.74196065113927,5.10300346354607,1.40871399441199,3.62245529169753,0.000291819909427539,0.00347414797281982
"WBGene00015511",1.64345982212365,4.3651622748572,1.63044257618063,2.6772867309947,0.00742210873247181,0.0450017075935372
"WBGene00020289",2.36940796923058,4.89389898804026,1.4452607854995,3.38617018958891,0.000708754137139206,0.00730475827914089
"WBGene00016125",2.51880035056391,4.98846224982035,1.45259759620662,3.43416667000377,0.000594378604876262,0.0063569278987094
"WBGene00018359",3.05847215671649,5.26855296532694,1.40777717378859,3.74246227558037,0.000182225895775417,0.0024421934483945
"WBGene00015051",5.44417639505768,6.09660627684317,1.29190330215,4.7190887016831,2.36903511325855e-06,6.77876538548191e-05
"WBGene00006620",1.63531168756834,4.36013559918934,1.64053404827833,2.65775379899315,0.0078663335698194,0.0462600172258092
"WBGene00015572",1.63531168756834,4.36013559918934,1.64053404827833,2.65775379899315,0.0078663335698194,0.0462600172258092
"WBGene00017542",21.1106553226108,8.04996406553296,1.21413494044495,6.63020542229255,3.35220025624414e-11,6.83429827241774e-09
"WBGene00017540",2.1817011544763,4.7761185561767,1.47356127944906,3.24120796521092,0.00119024317422536,0.0109061045907953
"WBGene00017072",2.75396549885011,5.10705643525653,1.41337816655865,3.61336870491739,0.000302244434897768,0.00355928283984303
"WBGene00017071",5.93652992036245,2.29272137947973,0.746095150347973,3.07296110745449,0.00211946108738577,0.0172652992635384
"WBGene00020826",6.76154610324889,6.40525299448401,1.26685329800953,5.05603372114823,4.28065675803386e-07,1.67227572990496e-05
"WBGene00020139",4.77976377541704,3.32828106103237,1.0226423993585,3.25458934923899,0.00113556433335647,0.0107994485580432
"WBGene00020140",7.24550436155431,4.58739586442251,1.11492885472134,4.11451891750443,3.87987740563467e-05,0.000676800005196807
"WBGene00016179",4.37011996970799,5.77765177294495,1.3194059508005,4.37897962294286,1.19236279150289e-05,0.000253386802989083
"WBGene00044511",3.12123099380335,5.28749244700376,1.378454180669,3.83581298613612,0.000125149614559527,0.00180007391847096
"WBGene00018336",3.13224007595851,5.29095332103051,1.39273313166632,3.79897138994618,0.000145297862147239,0.00201417653181592
"WBGene00255375",4.93324041397081,5.95054443500071,1.3006390791109,4.57509276060538,4.76009034382434e-06,0.000121783644718078
"WBGene00012120",1.81057894636753,4.50880910366094,1.57300418651138,2.86636815230646,0.00415211074994939,0.0284243132556871
"WBGene00012121",7.29757171456349,2.01765063438388,0.648048714663118,3.11342432865212,0.00184929925728054,0.0155675204574171
"WBGene00006409",1.82158802852269,4.51474396793957,1.56628789406404,2.88244835770592,0.00394597812019877,0.0274547012284533
"WBGene00023424",2.53366614587461,4.99427436386466,1.4367396191802,3.4761165469317,0.00050873115236149,0.00553160339667726
"WBGene00013882",4.03711694139087,2.5751966853338,0.962588571845973,2.67528283698122,0.00746662288305496,0.0451223532131469
"WBGene00007222",2.67321419958998,4.03277113056965,1.41879902558009,2.84238363422954,0.00447775740230909,0.0301786046411823
"WBGene00009877",5.32069209257612,2.66796135242961,0.852586822768719,3.12925473533074,0.0017525030763749,0.0149065581098694
"WBGene00009884",16.7502057177274,6.74064905137884,1.21940032847301,5.52783929443399,3.24198813345348e-08,2.22639269291058e-06
"WBGene00011856",15.8201626716839,2.44054384616943,0.480625696918314,5.07784719339346,3.81735508674635e-07,1.51856247475202e-05
"WBGene00007508",1.829736163078,4.51908356917774,1.55813652961139,2.90031295929171,0.00372790249039221,0.0266383744220359
"WBGene00001245",1.82158802852269,4.51474396793957,1.56628789406404,2.88244835770592,0.00394597812019877,0.0274547012284533
"WBGene00009185",3.65275466540062,5.51724163535402,1.3495432320259,4.08822889435833,4.3467914797434e-05,0.000729009450227402
"WBGene00014240",2.85506242059865,4.12860478066229,1.40773315303802,2.93280354430268,0.00335916374440418,0.0245410798079427
"WBGene00003463",9.2597587633024,6.86254872965679,1.24724802977141,5.50215239138485,3.75182438864949e-08,2.54967732411972e-06
"WBGene00010485",8.17715178558877,5.69183991185094,1.25251207466308,4.54433935368008,5.51078161365716e-06,0.00013774842623563
"WBGene00010486",3.29649825260254,5.36764892435803,1.36232507410968,3.94006469261087,8.14596389943671e-05,0.00128678616174153
"WBGene00007794",2.00357294807726,4.65223692768604,1.5178421561363,3.06503341528504,0.00217645678844698,0.0174651956799854
"WBGene00003465",4.94381478788173,5.95247866006686,1.3049951760405,4.56130319050477,5.08371124132693e-06,0.000128550899761306
"WBGene00003467",7.1481274544154,5.48884642707505,1.27431901218733,4.30727814195725,1.6527573084754e-05,0.000332795946928812
"WBGene00003425",2.3708384430305,4.89442593936652,1.45525802983539,3.36327018234709,0.000770249389113571,0.0077547947755817
"WBGene00002206",1.65160795667896,4.37016368896671,1.63456327471332,2.67359713543863,0.00750425402149976,0.0451223532131469
"WBGene00003449",3.25205950617327,4.31982458552806,1.36248210121713,3.17055510796734,0.00152147970078997,0.0132348447572717
"WBGene00010633",15.4496338699245,6.62330227432229,1.22239815756824,5.41828555067381,6.01732571937195e-08,3.63491046233172e-06
"WBGene00006039",10.5594017285831,7.05052945642515,1.23754045518996,5.69721129265459,1.21782963543906e-08,9.57243438747521e-07
"WBGene00006050",20.5235251829263,8.01006457992148,1.2189294920315,6.57139287570415,4.9846742444392e-11,9.56471022668274e-09
"WBGene00009321",4.54296098915157,5.83477096320669,1.31234767206419,4.44605578796752,8.7461244167292e-06,0.000197438462611562
"WBGene00006056",9.83398004618969,5.96247823442905,1.24432906461187,4.79172142160713,1.65356395405946e-06,5.02301135493493e-05
"WBGene00003464",4.82216246605841,5.91706608838394,2.03792160461936,2.90348072024543,0.00369039692211295,0.0265155831716574
"WBGene00002193",4.01429826515415,5.65392553481498,1.33074393239331,4.24869533287786,2.15019112301907e-05,0.000408187872106245
"WBGene00009685",2.49015628196752,3.92353203838651,1.45286840477906,2.70054192484362,0.00692266113887128,0.042768410293557
"WBGene00009681",25.4616180756083,8.3205196313445,1.21078676927852,6.87199417970394,6.33105385288862e-12,1.47513554772305e-09
"WBGene00194914",3.11165238544812,5.28471322892893,1.37417535574033,3.84573424843718,0.000120191976168926,0.00176606408226593
"WBGene00009682",2.92537604449377,5.19627797999353,1.38576752326005,3.74974726480036,0.00017701288156454,0.00238771918680496
"WBGene00012169",4.39356860781823,5.78229967024427,1.31587527099635,4.39426121737666,1.11150100328001e-05,0.000244155977959556
"WBGene00012172",1.63674216136827,4.36094158874936,1.66068144561146,2.62599525048808,0.00863960228996978,0.049442776613827
"WBGene00012173",1.81200942016746,4.50957182944691,1.57265607130327,2.86748762919905,0.00413744979177743,0.0284133920437431
"WBGene00003432",9.15925518930092,6.84181928444584,1.24774945463874,5.4833278099302,4.17398535727591e-08,2.77868168070082e-06
"WBGene00007307",19.6506108938417,7.94670497146258,1.21579708980874,6.5362098972557,6.30973482077476e-11,1.08328184133512e-08
"WBGene00007308",43.7400047804214,7.23232026985132,1.0503582727574,6.88557462480398,5.75547333078907e-12,1.39069288926177e-09
"WBGene00010679",1.83931477143324,4.52422087860831,1.56626230504805,2.88854610369336,0.00387027288351549,0.0272086856595421
"WBGene00000975",8.90295297528123,2.20065534914885,0.60075372510376,3.66315722598102,0.000249125517691718,0.00310763838894985
"WBGene00003434",5.11053149431698,4.99326821654324,1.29964865032385,3.84201392837904,0.000122028909601445,0.00177702411545654
"WBGene00011777",3.66762046071131,5.5208120376393,1.34473475096929,4.10550261578344,4.03436718364583e-05,0.000695264335379715
"WBGene00000019",2.90478835398338,5.18997713581887,1.39411748043329,3.72276885460603,0.000197049903902619,0.00258046072454678
"WBGene00008508",2.91722790993846,5.19380870726898,1.38784490592069,3.74235527695613,0.00018230352688046,0.0024421934483945
"WBGene00012781",8.55868972810565,6.74728974251139,1.25351188586253,5.38270902622408,7.33730949810402e-08,4.19900062856409e-06
"WBGene00011176",16.795306405221,6.74848726534296,1.22806608375561,5.49521508215996,3.90234508264715e-08,2.62462879579278e-06
"WBGene00011177",2.21186745334193,4.78907226002397,1.48945464801396,3.2153192891168,0.00130299505356656,0.0116448489444771
"WBGene00011173",4.34567556604206,5.77263922808997,1.3231253839383,4.36288147606061,1.28360492947842e-05,0.000267547557824831
"WBGene00012786",3.29220683120276,5.36656773173277,1.37006673559765,3.91701191795723,8.96533181703557e-05,0.00137623117116094
"WBGene00011222",8.088787144437,2.80811186500996,0.701922539463654,4.00060078873613,6.31818693593511e-05,0.00102536944204081
"WBGene00004972",3.40085853975956,5.41766822837867,1.81014823112384,2.99294175760129,0.0027630247241413,0.0208573304675112
"WBGene00008485",5.62473084081233,6.14373684037659,1.290293389288,4.76150377222873,1.92155706191295e-06,5.64695417654057e-05
"WBGene00001189",7.45332428092018,2.0598289993127,0.645693639745218,3.19010266250336,0.0014222226146468,0.0125048252533096
"WBGene00008074",2.18027068067638,4.77546386061384,1.48216412620675,3.22195347747047,0.00127319806484589,0.0114098134272728
"WBGene00013858",5.44560686885761,6.09678688467139,1.29387459852294,4.71203847083123,2.45251064705242e-06,6.95659976581303e-05
"WBGene00012012",3.0953561163375,5.28003351186726,1.38193921292768,3.82074223126018,0.000133050655634382,0.00188313232065384
"WBGene00007384",2.70866768541107,4.04508540042697,1.41110612641127,2.86660607924257,0.00414899085881831,0.0284243132556871
"WBGene00008759",2.15582627701045,4.7643356786747,1.51010639818519,3.15496688471776,0.00160516323430905,0.0138887068178146
"WBGene00014007",2.20371931878662,4.78554486580438,1.49026675737159,3.21120017079675,0.00132181826225526,0.011685016724869
"WBGene00013473",14.9381045410906,7.55056178287699,1.22436169110451,6.16693730107281,6.96253484332217e-10,8.57048628638374e-08
"WBGene00013474",27.8395474000762,5.55691392788988,0.776417554392825,7.15712041342948,8.2389325276589e-13,2.44321799138394e-10
"WBGene00013477",6.34387292483278,2.6611245907518,0.76226807077267,3.4910613375874,0.00048110578718262,0.00531088689607346
"WBGene00013478",1.83116663687793,4.51986753914849,1.56812496919949,2.88233886196955,0.00394734974743856,0.0274547012284533
"WBGene00009492",1.81872708092284,4.51323454887161,1.56696364352874,2.88024203210483,0.00397369991304474,0.0274914297271515
"WBGene00000246",1.829736163078,4.51908356917774,1.55813652961139,2.90031295929171,0.00372790249039221,0.0266383744220359
"WBGene00010883",1.65303843047889,4.37102390859438,1.63404884507105,2.67496526911001,0.0074736992164162,0.0451223532131469
"WBGene00010885",12.8781474649069,6.35937233076112,1.23026292898587,5.16911643920155,2.35203327569121e-07,1.09327316270041e-05
"WBGene00007446",1.83116663687793,4.51986753914849,1.56812496919949,2.88233886196955,0.00394734974743856,0.0274547012284533
"WBGene00007337",4.88248642459479,5.9412027302997,1.31431502130202,4.52037953915651,6.17288621378223e-06,0.000151398156611712
"WBGene00007112",4.09801801343338,2.57545320615527,0.974542850052319,2.64272956906615,0.00822406922309785,0.0477347220742797
"WBGene00011911",3.65804185235608,5.51850247055095,1.34247977727422,4.1106782865331,3.9449853731526e-05,0.000686322255318601
"WBGene00011910",12.5769364628846,6.32202840970786,1.22925617755714,5.14297062331744,2.70427921955946e-07,1.17618117522706e-05
"WBGene00009548",2.19942789738685,4.78359371231092,1.4718451820091,3.25006581587692,0.00115378302619048,0.0108265619478933
"WBGene00045036",1.99542481352195,4.6483484265114,1.5190898204547,3.05995627376401,0.00221369308501728,0.0175056165898821
"WBGene00008950",2.72137296062888,5.09624996205935,1.4066597106635,3.62294442886655,0.000291268416029487,0.00347414797281982
"WBGene00008581",2.37755610378589,4.8970205632634,1.4416135433828,3.39690244014519,0.000681532603968233,0.00714087737086979
"WBGene00008584",6.2696170273198,3.75203693941494,0.966367259954746,3.88262009165195,0.000103336952203413,0.00154626210131896
"WBGene00007733",11.0823425573808,7.12130910590548,1.23938797480932,5.74582717490146,9.14726997922947e-09,7.65087042878116e-07
"WBGene00014082",2.74053017733935,5.1025256632419,1.40242939919613,3.63834761747483,0.000274392903407262,0.00335232078994191
"WBGene00007778",4.38013328630747,5.77962370433805,1.33287362723969,4.33621281584462,1.44958603340535e-05,0.00030022537402973
"WBGene00007777",6.213726162541,6.28331958778591,1.27448159104292,4.93009834896415,8.21882298978742e-07,2.74972313771144e-05
"WBGene00011951",2.38570423834119,4.90015874234147,1.4442058543745,3.39297803529801,0.00069137181748072,0.00718234034593028
"WBGene00007987",6.82859636173553,6.418201657435,1.48151891856192,4.33217664453791,1.47642408594082e-05,0.000304816162553098
"WBGene00010829",2.53509661967453,4.99489308564344,1.42932441233607,3.4945832048582,0.000474802587888311,0.00525018997183617
"WBGene00014138",5.61218094156925,2.77624135728933,0.836549770060749,3.31868043797051,0.000904438682054563,0.00881996705788336
"WBGene00009890",3.30893780855763,5.37119899113534,1.37603241186502,3.90339569389607,9.48524384648146e-05,0.00143911001987081
"WBGene00009893",1.84603243218862,4.52803131895587,1.58240448275907,2.8614879244154,0.00421657566265204,0.0287149682913799
"WBGene00008029",3.49620991506766,5.45015023849802,1.36681842771376,3.98747202114793,6.67810770242435e-05,0.00107310282390681
"WBGene00008030",4.89492598054987,5.94372848823557,1.30469111438808,4.55565951410903,5.22214681316571e-06,0.000131541644050553
"WBGene00206469",6.213726162541,6.28331958778591,1.27448159104292,4.93009834896415,8.21882298978742e-07,2.74972313771144e-05
"WBGene00010241",6.213726162541,6.28331958778591,1.27448159104292,4.93009834896415,8.21882298978742e-07,2.74972313771144e-05
"WBGene00044737",3.86019843160563,2.51043709657491,0.954160926907164,2.6310416050176,0.00851236144074531,0.0491457044596658
"WBGene00012637",8.21487287126266,6.68675375100294,1.25608461325498,5.3234898990404,1.01795108139753e-07,5.4435351270799e-06
"WBGene00007457",2.54753617562962,4.99929504533612,1.43432173712846,3.48547673504887,0.000491260940252306,0.00539479445758609
"WBGene00011961",4.37011996970799,5.77765177294495,1.3194059508005,4.37897962294286,1.19236279150289e-05,0.000253386802989083
"WBGene00010793",8.29466993430316,2.62214890845136,0.665657683687531,3.93918521893339,8.17587951309448e-05,0.00128839222085576
"WBGene00013290",25.0077190364086,8.2928910663913,1.20967503931469,6.85547010301991,7.10783865679594e-12,1.58246618994569e-09
"WBGene00012087",10.9180843807367,7.09899016457183,1.2364996714519,5.74119858538758,9.40087679983323e-09,7.66641503026399e-07
"WBGene00013304",2.55568431018492,5.00224101358444,1.42448016257763,3.51162560560531,0.00044537494424904,0.00500107768723018
"WBGene00013303",2.1817011544763,4.7761185561767,1.47356127944906,3.24120796521092,0.00119024317422536,0.0109061045907953
"WBGene00013318",2.00786436947704,4.65424234388068,1.51719044906851,3.06767179211956,0.00215733418406156,0.0173449911640765
"WBGene00000370",8.87872193180162,2.19868272451888,0.603321327625659,3.6442980280039,0.000268122590390442,0.00331922538843879
"WBGene00013657",2.1817011544763,4.7761185561767,1.47356127944906,3.24120796521092,0.00119024317422536,0.0109061045907953
"WBGene00010531",3.64989371780077,5.51655887902176,1.34250416629132,4.10915587268628,3.97107984743816e-05,0.000687196947604419
"WBGene00013120",5.21000701232716,6.03236028742344,1.63622791345778,3.68674818331112,0.00022713791746246,0.00288297232203325
"WBGene00013999",3.78298983002349,5.57479274603124,1.36158379954882,4.09434420994032,4.2336496473004e-05,0.000713703625296843
"WBGene00044244",8.16321487280026,5.69123655668169,1.25718804963054,4.52695725063107,5.98390392428002e-06,0.000147874959098496
"WBGene00004908",2.3340462398788,3.81833861678906,1.44395506917356,2.64436110119026,0.00818452901234453,0.0476177495591228
"WBGene00008201",10.9290934628919,7.09988756003339,1.23545312435864,5.74678829981439,9.09544882160018e-09,7.65087042878116e-07
"WBGene00008202",17.0390689202639,5.85988931557055,1.06939542340851,5.4796281967368,4.26220535578598e-08,2.80286330802456e-06
"WBGene00011373",2.16683535916561,4.76927105764118,1.50840801644089,3.16179111066669,0.00156802001189183,0.013585342041942
"WBGene00021002",10.9581877652501,2.15458476028023,0.559162886973795,3.85323277076005,0.000116568475360714,0.00172447331803469
"WBGene00020707",4.40886911137317,5.78769059662241,1.57303978962255,3.67930336842349,0.000233871930870095,0.00295121949128916
"WBGene00022642",43.9896486029058,2.56437871013239,0.318294564960492,8.05662110646059,7.84322850355609e-16,4.26410189643333e-13
"WBGene00001564",51.291931154988,2.15755533717508,0.305002467683779,7.07389469193408,1.50644624428513e-12,4.27306752074618e-10
"WBGene00019972",2.87578680965495,4.13937140645183,1.3948641863222,2.96758024690992,0.00300153920515096,0.0222776356932933
"WBGene00019624",2.88992255867268,5.18517181534539,1.40320776339645,3.6952274286131,0.000219690050342509,0.00281030958516575
"WBGene00019626",1.98055901821126,4.64067696664052,1.55266096404318,2.98885402165071,0.00280025884709784,0.0210713826049208
"WBGene00020662",77.277010727624,2.6172509617624,0.270153259109984,9.68802290368398,3.39027800925115e-22,3.68636228872575e-19
"WBGene00016512",2.35696841327549,4.88901756112356,1.45622910538795,3.35731344953518,0.000787038335933082,0.00787521181537949
"WBGene00018096",6.18642081127522,6.2795398780679,1.27569951140504,4.92242869259367,8.54767143826507e-07,2.83071108950463e-05
"WBGene00018097",5.62902226221211,6.14447250112615,1.2868012970494,4.77499713064888,1.79709816613129e-06,5.37810478708282e-05
"WBGene00017501",26.8506587438518,3.13468573242322,0.424228810522961,7.38913919721527,1.47782397674925e-13,5.67136683783067e-11
"WBGene00017498",9.53451850725678,4.39432171194929,0.921905821123578,4.76656249614921,1.87395620567742e-06,5.53198655467849e-05
"WBGene00001758",4.27316415780654,3.79573646108213,1.18650523047178,3.19908953083405,0.00137862348312857,0.0121706895858333
"WBGene00017175",1.64345982212365,4.3651622748572,1.63044257618063,2.6772867309947,0.00742210873247181,0.0450017075935372
"WBGene00019097",5.49671981578777,3.10284611518737,0.902719841872805,3.43721935783546,0.000587719418327464,0.00631310521626625
"WBGene00003751",2.19942789738685,4.78359371231092,1.4718451820091,3.25006581587692,0.00115378302619048,0.0108265619478933
"WBGene00021623",2.20614555814223,4.78664076353833,1.49002865743476,3.21244879395745,0.00131608607171159,0.0116725868993375
"WBGene00019646",6.91908661913753,6.44062002196077,1.26492389341871,5.09170556068296,3.54856869840937e-07,1.44566729790705e-05
"WBGene00019647",3.78102791769811,3.60128019193695,1.22290148187493,2.94486534304916,0.00323095245448585,0.0237908959515414
"WBGene00017772",13.5190383087945,2.07185400426266,0.486485501394719,4.25881963249224,2.05509205253417e-05,0.000397811345666588
"WBGene00017834",7.95574958729767,4.11111964752598,0.940507275808758,4.37117261425836,1.23581043173934e-05,0.00026091997594393
"WBGene00015422",1.83931477143324,4.52422087860831,1.56626230504805,2.88854610369336,0.00387027288351549,0.0272086856595421
"WBGene00021068",11.3674184635933,2.21100624108044,0.56676662652511,3.90108756868111,9.57615002739958e-05,0.00144953138697807
"WBGene00019015",3.62787555349045,5.51110586450595,1.35584675955976,4.06469671122376,4.80949611578949e-05,0.000794358295174953
"WBGene00002273",12.0386786756565,2.31290999299229,0.529429643069411,4.36868245529851,1.24998361967183e-05,0.000262356955905408
"WBGene00000784",28.0854087072106,2.90329773988301,0.40331653881903,7.19855860209526,6.08523921919377e-13,1.8904809840962e-10
"WBGene00003786",44.1884201900514,3.20432987646255,0.359206940993353,8.92056781419999,4.63903571558504e-19,3.7831336260596e-16
"WBGene00017788",9.24069330306124,5.87416911449398,1.24537865978354,4.71677354381115,2.39614137587475e-06,6.82638704637854e-05
"WBGene00017784",8.71193882259452,6.77477130962875,1.25142119641237,5.41366194615449,6.17486950228195e-08,3.69585767274196e-06
"WBGene00017791",17.4626267868542,7.77638274362173,1.22506917483152,6.34770909544042,2.18544832911363e-10,3.3157825346831e-08
"WBGene00017824",4.55540054510666,5.83709774512538,1.31974278122388,4.42290560567589,9.73822954544369e-06,0.000217576060118064
"WBGene00020945",8.34150171870211,4.79745263284376,1.10341086186832,4.34783886821688,1.3748554874074e-05,0.000285654687893181
"WBGene00002021",5.30873218694188,3.04321542970431,0.896032443006253,3.39632281560487,0.000682977591470513,0.00714087737086979
"WBGene00017659",3.56337558126434,3.50018033476747,1.21143686970404,2.88928001309932,0.00386125071173845,0.0272086856595421
"WBGene00008230",2.18599257587608,4.77782148688313,1.50182720586764,3.18133901704282,0.00146595970690573,0.0128202696083821
"WBGene00008231",7.65175242699984,6.58549915912956,1.25667066883098,5.24043356980372,1.60199751370447e-07,8.10188510031625e-06
"WBGene00013963",1.99971623492173,4.65026278303855,1.53804843129665,3.02348267350602,0.00249883337512159,0.0194114068833694
"WBGene00009581",2.20900650574208,4.78772210872255,1.47931128896169,3.2364534391426,0.00121024968435572,0.0109967533993548
"WBGene00010254",8.39014013006185,6.71770496106868,1.25288457682485,5.36179077093693,8.24009505593401e-08,4.51751093654735e-06
"WBGene00044192",2.01458203023242,4.65739816872529,1.50696782723614,3.09057571405967,0.00199768865606306,0.0166236234593819
"WBGene00011571",7.7092510825102,2.50456096118375,0.677949955372423,3.69431540091761,0.000220479998104018,0.00281489531825952
"WBGene00001172",7.48268330098064,2.25063402795909,0.661926174700354,3.40012846444383,0.000673542007784791,0.0070884410705909
"WBGene00014108",3.53258608740395,2.84191358273902,1.06355460970459,2.67208994893866,0.00753804395305541,0.0452421331644282
"WBGene00007948",1.64202934832373,4.36429896457589,1.63804589749981,2.66433252648001,0.00771412665586758,0.045793414288335
"WBGene00008916",6.05904659425221,6.24448692725155,1.28677062440628,4.85283609122858,1.21708279266714e-06,3.85177264174121e-05
"WBGene00011833",1.84603243218862,4.52803131895587,1.58240448275907,2.8614879244154,0.00421657566265204,0.0287149682913799
"WBGene00010526",1.99542481352195,4.6483484265114,1.5190898204547,3.05995627376401,0.00221369308501728,0.0175056165898821
"WBGene00003536",8.9513953922805,6.81022026974432,1.24594716757339,5.46589811107957,4.60568847717328e-08,2.91723413835713e-06
"WBGene00003538",1.81872708092284,4.51323454887161,1.56696364352874,2.88024203210483,0.00397369991304474,0.0274914297271515
"WBGene00044019",2.20614555814223,4.78664076353833,1.49002865743476,3.21244879395745,0.00131608607171159,0.0116725868993375
"WBGene00009532",4.38209855277107,2.33584585867274,0.887477018738593,2.6320071498784,0.00848820765403164,0.0490496605269286
"WBGene00011438",3.08577750798227,5.2772418823384,1.38329000317577,3.81499314693438,0.00013618671292654,0.00191071422609193
"WBGene00010082",3.93127936604122,3.65633425156668,1.19197213522817,3.06746621293021,0.00215881864273913,0.0173449911640765
"WBGene00010790",8.5656179071786,2.30171863063797,0.618064501498892,3.7240751168462,0.000196032556141951,0.0025732724271028
"WBGene00010289",2.56097149714038,5.00412273185405,1.42138547430424,3.52059509705031,0.000430579563883662,0.00487691158815454
"WBGene00008259",2.19271023663146,4.78075078427268,1.47248612739503,3.24672042427339,0.00116743007382046,0.0108265619478933
"WBGene00010091",5.67405435638843,6.15135940907453,1.28380516807305,4.791505410675,1.65534555688383e-06,5.02301135493493e-05
"WBGene00010470",2.67786309672179,4.03337316382966,1.41200565592167,2.85648513298407,0.00428360064794174,0.0291106360699707
"WBGene00012144",5.24294585646156,2.33846101177312,0.808848967376747,2.89109723334036,0.00383899323928942,0.0271699611695574
"WBGene00007584",5.86462211874255,6.19840400033231,1.28864077023917,4.8100325113739,1.50905748675353e-06,4.64391086961323e-05
"WBGene00013855",6.65324567441716,3.83800493428182,0.955908559674358,4.01503354629368,5.94373401979326e-05,0.000971852650253915
"WBGene00013854",6.00888595262324,5.23539046330928,1.27774812558843,4.09735718524202,4.17893827045601e-05,0.00070647322982388
"WBGene00011587",6.92496715384004,5.44499921481394,1.26719753551962,4.29688273705583,1.73216766235852e-05,0.000344532372842287
"WBGene00007153",10.3827254566792,2.46504194227957,0.592159493643882,4.16280067910559,3.14367770021208e-05,0.000566556721441537
"WBGene00000789",5.65795734516636,2.44956470605115,0.792099646610365,3.09249564310952,0.00198481147227389,0.0166011667245062
"WBGene00000233",5.36554067381383,3.50820975039557,0.982306179888042,3.57140148583349,0.000355076105952271,0.00412191550753135
"WBGene00050968",3.62461218808197,4.48218307660203,1.34323131239385,3.33686613410916,0.000847287471182462,0.00835000522959877
"WBGene00008341",3.87962136757882,2.99536781125826,1.04232156605671,2.87374636465622,0.00405634573892773,0.0279742067661358
"WBGene00008346",3.71657288754859,2.93535224994303,1.06859394065818,2.74692952884897,0.00601560585305182,0.0380360462635463
"WBGene00009995",2.54610570182969,4.99884942942958,1.42491600708827,3.5081712918956,0.000451198434575617,0.00504044278625227
"WBGene00011330",15.6406114084848,2.41736463819697,0.478430292399638,5.05269979054277,4.35608305536269e-07,1.67803860647706e-05
"WBGene00009430",10.6336375574553,3.77680940953347,0.762119567521422,4.95566518757218,7.20832510022867e-07,2.46890926142085e-05
"WBGene00009429",6.43332867060948,3.33887712376325,0.873653136054559,3.8217422750197,0.000132512139556962,0.00188313232065384
"WBGene00003543",14.7207578921843,6.55340020868103,1.22590682660939,5.34575717047469,9.00398548835799e-08,4.89516677717063e-06
"WBGene00011929",7.25904676282499,6.51148307380101,1.27018805838585,5.12639292332492,2.95345901079321e-07,1.25937036512516e-05
"WBGene00045355",4.90652841045209,4.93509624080454,1.29948969769104,3.79771863491749,0.000146033952457675,0.00201421882840141
"WBGene00007082",5.46190313796823,6.09948837621291,1.28792556128499,4.73590132812281,2.18083680214566e-06,6.32345746542145e-05
"WBGene00013874",4.22617015130484,2.67144189809299,0.949621059830249,2.81316623134972,0.00490562839879455,0.032327595630036
"WBGene00011795",12.1441503567138,5.35555542100899,1.0802551095223,4.95767654677168,7.13412051523643e-07,2.46890926142085e-05
